author,nc_state,paper_count,topic_assignments,num_topics,shannon_entropy,normalized_shannon,blau_index,hhi,rao_stirling
"Vera, Ramon E.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Verburg, Peter H.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vereecken, H.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Veres, Aniko",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Verhelst, Marian",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Verlackt, C.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Verma, Ritu",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vermerris, Wilfred",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Verstaen, Kevin",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Viana, W.G.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vickroy, Becca",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vidal, Marjorie",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vien, Ha",True,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vierling, Kerri T.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vierstra, Richard",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vierstra, Richard D.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vietor, Ann Christin",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vigliotti, Vivian S.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vilander, Allison C.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vilarrasa-Blasi, Josep",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vilgalys, Rytas",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Villani, Sara",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Villani, Sara M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Villegas, Daniel A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vilquin, Bertrand",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vinatzer, Boris A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vining, Kelly",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vinzant, Todd",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vioque, Amalia",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Visser, Erik A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Visser, Richard G. F.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vitoshkin, Helena",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vivas, Keren A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Voelker, Angela",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vogel, Annie R.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vogel, G.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vogel, Jonathan T.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vogt, M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vogt, Marco",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Voigt, Farina",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Voitk, Andrus",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vokshi, Granit",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Volya, Nicholas",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Volzke, J.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vorsino, Adam",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vossen, Jack",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vridhambal, Gowrinarayani S.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vries, Franciska",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vries, Glen",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vries, Lisanne",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vu, Lam Dai",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vu, Thi Ha Giang",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wagger, Michael G.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Waggoner, Ashley L.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wagner, Adam",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wagner, Gernot",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wagner, Grant",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wakie, Tewodros",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Walden, Kimberly K. O.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Walker, Brandy",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Walker, Grayson K. K.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Walker, John",True,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Walker, K.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Walker, Morgan E.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wall, Simone A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wallace, Emma C.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wallace, J.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wallace, J.M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wallace, John M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wallace, Samuel T.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wallis, A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wallner, Eva-Sophie",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Walper, S. A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Walper, Scott A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Walsh, James",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Walsh, Kevin M",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Walsky, Tamara",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Walsworth, Ronald L.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Walton, Renee",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wane, Abdoul Aziz",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Anbo",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Chunhua",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Ge",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Gerald J.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, H.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Haiyan",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Hehe",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Huaiyu",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, JP",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Jack P. P.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Jianxun",True,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Li-Lan",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Lijuan",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, P.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Pei",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Q.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Ruocun",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Serena",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Wei",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Weidong",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Xiao-Ru",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Xueding",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Y.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Yang",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Yaowei",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Yifan",True,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Yiqing",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Yuebin",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wang, Z.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wanyonyi, Carolyne Nasimiyu",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Waoo, Aman",True,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wapshott, Hannah",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Warburton, Marilyn L.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Ward, E. J.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Ward, Jason",True,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Ward, Jason K.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wardell, Suzanne E.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Warden, Michael",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Ware, Doreen",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Waring, Bonnie G.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Waring, David J.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Warren, René L.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Warren, W. S.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Warres, Brooke",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Warsing, Donald P.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wasko, Kevin M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wasswa, Peter",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Watier, Y.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Watkins, Mitchell L.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Watson, D. C.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Watson, Mark",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Watson, Wes",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wayman, S.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Weatherspoon, H.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Weber, D.C.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Weber, Daniel",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Weber, Paige",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Weber, Soren",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Webster, Theodore M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wechter, P.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wechter, William P.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wehner, T.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wehner, Todd C.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wei, Hairong",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wei, Wenjie",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wei, Wenqi",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wei, Yanzhang",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wei, Yuxing",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Wei, Zhigang",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Weigel, Detlef",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Weijers, D.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Weijers, Dolf",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Weinberger, Paul M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Weinhold, Alexander",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Weinstein, M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
